decade,genre1,genre2,movie_count,combination
2000,Mystery,Thriller,574,Mystery + Thriller
2000,Mystery,War,2,Mystery + War
2000,Mystery,Western,1,Mystery + Western
2000,News,Reality-TV,1,News + Reality-TV
2000,News,Sport,3,News + Sport
2000,News,Thriller,1,News + Thriller
2000,News,War,2,News + War
2000,Reality-TV,Sport,1,Reality-TV + Sport
2000,Romance,Sci-Fi,31,Romance + Sci-Fi
2000,Romance,Sport,55,Romance + Sport
2000,Romance,Thriller,198,Romance + Thriller
2000,Romance,War,76,Romance + War
2000,Romance,Western,6,Romance + Western
2000,Sci-Fi,Sport,1,Sci-Fi + Sport
2000,Sci-Fi,Thriller,167,Sci-Fi + Thriller
2000,Sci-Fi,War,4,Sci-Fi + War
2000,Sci-Fi,Western,3,Sci-Fi + Western
2000,Sport,Thriller,4,Sport + Thriller
2000,Sport,War,3,Sport + War
2000,Thriller,War,17,Thriller + War
2000,Thriller,Western,7,Thriller + Western
2000,War,Western,2,War + Western
2010,Action,Adult,5,Action + Adult
2010,Action,Adventure,2091,Action + Adventure
2010,Action,Animation,586,Action + Animation
2010,Action,Biography,201,Action + Biography
2010,Action,Comedy,2239,Action + Comedy
2010,Action,Crime,2074,Action + Crime
2010,Action,Documentary,404,Action + Documentary
2010,Action,Drama,3492,Action + Drama
2010,Action,Family,153,Action + Family
2010,Action,Fantasy,553,Action + Fantasy
2010,Action,History,262,Action + History
2010,Action,Horror,792,Action + Horror
2010,Action,Music,37,Action + Music
2010,Action,Musical,38,Action + Musical
2010,Action,Mystery,288,Action + Mystery
2010,Action,News,6,Action + News
2010,Action,Reality-TV,2,Action + Reality-TV
2010,Action,Romance,510,Action + Romance
2010,Action,Sci-Fi,735,Action + Sci-Fi
2010,Action,Sport,131,Action + Sport
2010,Action,Thriller,1569,Action + Thriller
2010,Action,War,150,Action + War
2010,Action,Western,36,Action + Western
2010,Adult,Adventure,4,Adult + Adventure
2010,Adult,Animation,1,Adult + Animation
2010,Adult,Comedy,23,Adult + Comedy
2010,Adult,Crime,5,Adult + Crime
2010,Adult,Documentary,8,Adult + Documentary
2010,Adult,Drama,41,Adult + Drama
2010,Adult,Fantasy,2,Adult + Fantasy
2010,Adult,Horror,26,Adult + Horror
2010,Adult,Music,1,Adult + Music
2010,Adult,Mystery,4,Adult + Mystery
2010,Adult,Reality-TV,1,Adult + Reality-TV
2010,Adult,Romance,38,Adult + Romance
2010,Adult,Sci-Fi,2,Adult + Sci-Fi
2010,Adult,Thriller,6,Adult + Thriller
2010,Adventure,Animation,987,Adventure + Animation
2010,Adventure,Biography,363,Adventure + Biography
2010,Adventure,Comedy,1823,Adventure + Comedy
2010,Adventure,Crime,248,Adventure + Crime
2010,Adventure,Documentary,1585,Adventure + Documentary
2010,Adventure,Drama,1649,Adventure + Drama
2010,Adventure,Family,793,Adventure + Family
2010,Adventure,Fantasy,620,Adventure + Fantasy
2010,Adventure,History,258,Adventure + History
2010,Adventure,Horror,253,Adventure + Horror
2010,Adventure,Music,86,Adventure + Music
2010,Adventure,Musical,44,Adventure + Musical
2010,Adventure,Mystery,183,Adventure + Mystery
2010,Adventure,News,38,Adventure + News
2010,Adventure,Reality-TV,3,Adventure + Reality-TV
2010,Adventure,Romance,180,Adventure + Romance
2010,Adventure,Sci-Fi,317,Adventure + Sci-Fi
2010,Adventure,Sport,125,Adventure + Sport
2010,Adventure,Thriller,235,Adventure + Thriller
2010,Adventure,War,29,Adventure + War
2010,Adventure,Western,19,Adventure + Western
2010,Animation,Biography,119,Animation + Biography
2010,Animation,Comedy,716,Animation + Comedy
2010,Animation,Crime,46,Animation + Crime
2010,Animation,Documentary,242,Animation + Documentary
2010,Animation,Drama,391,Animation + Drama
2010,Animation,Family,432,Animation + Family
2010,Animation,Fantasy,222,Animation + Fantasy
2010,Animation,History,67,Animation + History
2010,Animation,Horror,60,Animation + Horror
2010,Animation,Music,53,Animation + Music
2010,Animation,Musical,41,Animation + Musical
2010,Animation,Mystery,33,Animation + Mystery
2010,Animation,News,4,Animation + News
2010,Animation,Romance,37,Animation + Romance
2010,Animation,Sci-Fi,123,Animation + Sci-Fi
2010,Animation,Sport,28,Animation + Sport
2010,Animation,Thriller,20,Animation + Thriller
2010,Animation,War,14,Animation + War
2010,Animation,Western,2,Animation + Western
2010,Biography,Comedy,510,Biography + Comedy
2010,Biography,Crime,333,Biography + Crime
2010,Biography,Documentary,6212,Biography + Documentary
2010,Biography,Drama,2210,Biography + Drama
2010,Biography,Family,463,Biography + Family
2010,Biography,Fantasy,42,Biography + Fantasy
2010,Biography,History,1574,Biography + History
2010,Biography,Horror,9,Biography + Horror
2010,Biography,Music,678,Biography + Music
2010,Biography,Musical,41,Biography + Musical
2010,Biography,Mystery,28,Biography + Mystery
2010,Biography,News,91,Biography + News
2010,Biography,Reality-TV,6,Biography + Reality-TV
2010,Biography,Romance,116,Biography + Romance
2010,Biography,Sci-Fi,7,Biography + Sci-Fi
2010,Biography,Sport,275,Biography + Sport
2010,Biography,Talk-Show,1,Biography + Talk-Show
2010,Biography,Thriller,37,Biography + Thriller
2010,Biography,War,70,Biography + War
2010,Biography,Western,2,Biography + Western
2010,Comedy,Crime,1387,Comedy + Crime
2010,Comedy,Documentary,1236,Comedy + Documentary
2010,Comedy,Drama,9148,Comedy + Drama
2010,Comedy,Family,1325,Comedy + Family
2010,Comedy,Fantasy,1015,Comedy + Fantasy
2010,Comedy,History,183,Comedy + History
2010,Comedy,Horror,1721,Comedy + Horror
2010,Comedy,Music,505,Comedy + Music
2010,Comedy,Musical,384,Comedy + Musical
2010,Comedy,Mystery,442,Comedy + Mystery
2010,Comedy,News,21,Comedy + News
2010,Comedy,Reality-TV,8,Comedy + Reality-TV
2010,Comedy,Romance,4304,Comedy + Romance
2010,Comedy,Sci-Fi,524,Comedy + Sci-Fi
2010,Comedy,Sport,213,Comedy + Sport
2010,Comedy,Talk-Show,4,Comedy + Talk-Show
2010,Comedy,Thriller,647,Comedy + Thriller
2010,Comedy,War,46,Comedy + War
2010,Comedy,Western,49,Comedy + Western
2010,Crime,Documentary,602,Crime + Documentary
2010,Crime,Drama,4136,Crime + Drama
2010,Crime,Family,95,Crime + Family
2010,Crime,Fantasy,100,Crime + Fantasy
2010,Crime,History,125,Crime + History
2010,Crime,Horror,439,Crime + Horror
2010,Crime,Music,36,Crime + Music
2010,Crime,Musical,21,Crime + Musical
2010,Crime,Mystery,923,Crime + Mystery
2010,Crime,News,26,Crime + News
2010,Crime,Reality-TV,1,Crime + Reality-TV
2010,Crime,Romance,237,Crime + Romance
2010,Crime,Sci-Fi,44,Crime + Sci-Fi
2010,Crime,Sport,22,Crime + Sport
2010,Crime,Thriller,1743,Crime + Thriller
2010,Crime,War,15,Crime + War
2010,Crime,Western,12,Crime + Western
2010,Documentary,Drama,3972,Documentary + Drama
2010,Documentary,Family,1522,Documentary + Family
2010,Documentary,Fantasy,121,Documentary + Fantasy
2010,Documentary,Game-Show,3,Documentary + Game-Show
2010,Documentary,History,4207,Documentary + History
2010,Documentary,Horror,138,Documentary + Horror
2010,Documentary,Music,3133,Documentary + Music
2010,Documentary,Musical,192,Documentary + Musical
2010,Documentary,Mystery,184,Documentary + Mystery
2010,Documentary,News,1144,Documentary + News
2010,Documentary,Reality-TV,34,Documentary + Reality-TV
2010,Documentary,Romance,152,Documentary + Romance
2010,Documentary,Sci-Fi,67,Documentary + Sci-Fi
2010,Documentary,Sport,1422,Documentary + Sport
2010,Documentary,Talk-Show,11,Documentary + Talk-Show
2010,Documentary,Thriller,57,Documentary + Thriller
2010,Documentary,War,599,Documentary + War
2010,Documentary,Western,8,Documentary + Western
2010,Drama,Family,2500,Drama + Family
2010,Drama,Fantasy,1538,Drama + Fantasy
2010,Drama,Game-Show,1,Drama + Game-Show
2010,Drama,History,1705,Drama + History
2010,Drama,Horror,2032,Drama + Horror
2010,Drama,Music,992,Drama + Music
2010,Drama,Musical,491,Drama + Musical
2010,Drama,Mystery,2578,Drama + Mystery
2010,Drama,News,138,Drama + News
2010,Drama,Reality-TV,6,Drama + Reality-TV
2010,Drama,Romance,6305,Drama + Romance
2010,Drama,Sci-Fi,876,Drama + Sci-Fi
2010,Drama,Sport,600,Drama + Sport
2010,Drama,Thriller,4332,Drama + Thriller
2010,Drama,War,699,Drama + War
2010,Drama,Western,346,Drama + Western
2010,Family,Fantasy,326,Family + Fantasy
2010,Family,History,202,Family + History
2010,Family,Horror,27,Family + Horror
2010,Family,Music,125,Family + Music
2010,Family,Musical,116,Family + Musical
2010,Family,Mystery,86,Family + Mystery
2010,Family,News,43,Family + News
2010,Family,Reality-TV,1,Family + Reality-TV
2010,Family,Romance,327,Family + Romance
2010,Family,Sci-Fi,57,Family + Sci-Fi
2010,Family,Sport,118,Family + Sport
2010,Family,Talk-Show,1,Family + Talk-Show
2010,Family,Thriller,57,Family + Thriller
2010,Family,War,28,Family + War
2010,Family,Western,6,Family + Western
2010,Fantasy,History,60,Fantasy + History
2010,Fantasy,Horror,725,Fantasy + Horror
2010,Fantasy,Music,95,Fantasy + Music
2010,Fantasy,Musical,71,Fantasy + Musical
2010,Fantasy,Mystery,326,Fantasy + Mystery
2010,Fantasy,Romance,288,Fantasy + Romance
2010,Fantasy,Sci-Fi,240,Fantasy + Sci-Fi
2010,Fantasy,Sport,4,Fantasy + Sport
2010,Fantasy,Talk-Show,1,Fantasy + Talk-Show
2010,Fantasy,Thriller,223,Fantasy + Thriller
2010,Fantasy,War,10,Fantasy + War
2010,Fantasy,Western,7,Fantasy + Western
2010,Game-Show,History,1,Game-Show + History
2010,Game-Show,Sport,1,Game-Show + Sport
2010,History,Horror,37,History + Horror
2010,History,Music,271,History + Music
2010,History,Musical,27,History + Musical
2010,History,Mystery,69,History + Mystery
2010,History,News,306,History + News
2010,History,Reality-TV,2,History + Reality-TV
2010,History,Romance,133,History + Romance
2010,History,Sci-Fi,20,History + Sci-Fi
2010,History,Sport,102,History + Sport
2010,History,Thriller,77,History + Thriller
2010,History,War,427,History + War
2010,History,Western,11,History + Western
2010,Horror,Music,45,Horror + Music
2010,Horror,Musical,44,Horror + Musical
2010,Horror,Mystery,1587,Horror + Mystery
2010,Horror,News,1,Horror + News
2010,Horror,Reality-TV,2,Horror + Reality-TV
2010,Horror,Romance,198,Horror + Romance
2010,Horror,Sci-Fi,661,Horror + Sci-Fi
2010,Horror,Sport,5,Horror + Sport
2010,Horror,Thriller,3041,Horror + Thriller
2010,Horror,War,15,Horror + War
2010,Horror,Western,14,Horror + Western
2010,Music,Musical,134,Music + Musical
2010,Music,Mystery,38,Music + Mystery
2010,Music,News,13,Music + News
2010,Music,Reality-TV,7,Music + Reality-TV
2010,Music,Romance,222,Music + Romance
2010,Music,Sci-Fi,31,Music + Sci-Fi
2010,Music,Sport,13,Music + Sport
2010,Music,Talk-Show,3,Music + Talk-Show
2010,Music,Thriller,21,Music + Thriller
2010,Music,War,23,Music + War
2010,Musical,Mystery,13,Musical + Mystery
2010,Musical,Reality-TV,2,Musical + Reality-TV
2010,Musical,Romance,190,Musical + Romance
2010,Musical,Sci-Fi,23,Musical + Sci-Fi
2010,Musical,Sport,8,Musical + Sport
2010,Musical,Thriller,24,Musical + Thriller
2010,Musical,War,5,Musical + War
2010,Musical,Western,5,Musical + Western
2010,Mystery,News,3,Mystery + News
2010,Mystery,Reality-TV,1,Mystery + Reality-TV
2010,Mystery,Romance,273,Mystery + Romance
2010,Mystery,Sci-Fi,288,Mystery + Sci-Fi
2010,Mystery,Sport,3,Mystery + Sport
2010,Mystery,Thriller,1703,Mystery + Thriller
2010,Mystery,War,14,Mystery + War
2010,Mystery,Western,4,Mystery + Western
2010,News,Reality-TV,2,News + Reality-TV
2010,News,Romance,3,News + Romance
2010,News,Sci-Fi,2,News + Sci-Fi
2010,News,Sport,4,News + Sport
2010,News,Talk-Show,5,News + Talk-Show
2010,News,Thriller,3,News + Thriller
2010,News,War,19,News + War
2010,Reality-TV,Romance,3,Reality-TV + Romance
2010,Reality-TV,Sci-Fi,1,Reality-TV + Sci-Fi
2010,Reality-TV,Sport,4,Reality-TV + Sport
2010,Reality-TV,Talk-Show,3,Reality-TV + Talk-Show
2010,Reality-TV,Thriller,1,Reality-TV + Thriller
2010,Reality-TV,War,1,Reality-TV + War
2010,Romance,Sci-Fi,132,Romance + Sci-Fi
2010,Romance,Sport,69,Romance + Sport
2010,Romance,Thriller,417,Romance + Thriller
2010,Romance,War,72,Romance + War
2010,Romance,Western,7,Romance + Western
2010,Sci-Fi,Sport,4,Sci-Fi + Sport
2010,Sci-Fi,Thriller,583,Sci-Fi + Thriller
2010,Sci-Fi,War,17,Sci-Fi + War
2010,Sci-Fi,Western,9,Sci-Fi + Western
2010,Sport,Talk-Show,3,Sport + Talk-Show
2010,Sport,Thriller,13,Sport + Thriller
2010,Sport,War,7,Sport + War
2010,Sport,Western,1,Sport + Western
2010,Thriller,War,61,Thriller + War
2010,Thriller,Western,22,Thriller + Western
2010,War,Western,3,War + Western
2020,Action,Adult,2,Action + Adult
2020,Action,Adventure,1452,Action + Adventure
2020,Action,Animation,484,Action + Animation
2020,Action,Biography,88,Action + Biography
2020,Action,Comedy,1425,Action + Comedy
2020,Action,Crime,1541,Action + Crime
2020,Action,Documentary,54,Action + Documentary
2020,Action,Drama,2564,Action + Drama
2020,Action,Family,86,Action + Family
2020,Action,Fantasy,432,Action + Fantasy
2020,Action,History,198,Action + History
2020,Action,Horror,537,Action + Horror
2020,Action,Music,18,Action + Music
2020,Action,Musical,19,Action + Musical
2020,Action,Mystery,205,Action + Mystery
2020,Action,News,1,Action + News
2020,Action,Romance,239,Action + Romance
2020,Action,Sci-Fi,497,Action + Sci-Fi
2020,Action,Sport,55,Action + Sport
2020,Action,Thriller,1338,Action + Thriller
2020,Action,War,121,Action + War
2020,Action,Western,39,Action + Western
2020,Adult,Biography,1,Adult + Biography
2020,Adult,Comedy,29,Adult + Comedy
2020,Adult,Crime,4,Adult + Crime
2020,Adult,Documentary,1,Adult + Documentary
2020,Adult,Drama,24,Adult + Drama
2020,Adult,Fantasy,5,Adult + Fantasy
2020,Adult,Horror,6,Adult + Horror
2020,Adult,Mystery,1,Adult + Mystery
2020,Adult,Romance,18,Adult + Romance
2020,Adult,Sci-Fi,4,Adult + Sci-Fi
2020,Adult,Thriller,1,Adult + Thriller
2020,Adventure,Animation,888,Adventure + Animation
2020,Adventure,Biography,87,Adventure + Biography
2020,Adventure,Comedy,1172,Adventure + Comedy
2020,Adventure,Crime,169,Adventure + Crime
2020,Adventure,Documentary,272,Adventure + Documentary
2020,Adventure,Drama,882,Adventure + Drama
2020,Adventure,Family,545,Adventure + Family
2020,Adventure,Fantasy,475,Adventure + Fantasy
2020,Adventure,History,102,Adventure + History
2020,Adventure,Horror,187,Adventure + Horror
2020,Adventure,Music,18,Adventure + Music
2020,Adventure,Musical,25,Adventure + Musical
2020,Adventure,Mystery,118,Adventure + Mystery
2020,Adventure,Reality-TV,4,Adventure + Reality-TV
2020,Adventure,Romance,74,Adventure + Romance
2020,Adventure,Sci-Fi,257,Adventure + Sci-Fi
2020,Adventure,Sport,55,Adventure + Sport
2020,Adventure,Thriller,175,Adventure + Thriller
2020,Adventure,War,25,Adventure + War
2020,Adventure,Western,12,Adventure + Western
2020,Animation,Biography,53,Animation + Biography
2020,Animation,Comedy,650,Animation + Comedy
2020,Animation,Crime,52,Animation + Crime
2020,Animation,Documentary,150,Animation + Documentary
2020,Animation,Drama,339,Animation + Drama
2020,Animation,Family,399,Animation + Family
2020,Animation,Fantasy,192,Animation + Fantasy
2020,Animation,History,40,Animation + History
2020,Animation,Horror,77,Animation + Horror
2020,Animation,Music,58,Animation + Music
2020,Animation,Musical,35,Animation + Musical
2020,Animation,Mystery,36,Animation + Mystery
2020,Animation,Romance,35,Animation + Romance
2020,Animation,Sci-Fi,122,Animation + Sci-Fi
2020,Animation,Sport,15,Animation + Sport
2020,Animation,Thriller,20,Animation + Thriller
2020,Animation,War,5,Animation + War
2020,Animation,Western,1,Animation + Western
2020,Biography,Comedy,165,Biography + Comedy
2020,Biography,Crime,134,Biography + Crime
2020,Biography,Documentary,1754,Biography + Documentary
2020,Biography,Drama,1046,Biography + Drama
2020,Biography,Family,36,Biography + Family
2020,Biography,Fantasy,19,Biography + Fantasy
2020,Biography,History,510,Biography + History
2020,Biography,Horror,14,Biography + Horror
2020,Biography,Music,401,Biography + Music
2020,Biography,Musical,16,Biography + Musical
2020,Biography,Mystery,10,Biography + Mystery
2020,Biography,News,3,Biography + News
2020,Biography,Reality-TV,10,Biography + Reality-TV
2020,Biography,Romance,48,Biography + Romance
2020,Biography,Sci-Fi,4,Biography + Sci-Fi
2020,Biography,Sport,227,Biography + Sport
2020,Biography,Talk-Show,1,Biography + Talk-Show
2020,Biography,Thriller,24,Biography + Thriller
2020,Biography,War,34,Biography + War
2020,Biography,Western,1,Biography + Western
2020,Comedy,Crime,941,Comedy + Crime
2020,Comedy,Documentary,351,Comedy + Documentary
2020,Comedy,Drama,5432,Comedy + Drama
2020,Comedy,Family,978,Comedy + Family
2020,Comedy,Fantasy,695,Comedy + Fantasy
2020,Comedy,Game-Show,1,Comedy + Game-Show
2020,Comedy,History,62,Comedy + History
2020,Comedy,Horror,1399,Comedy + Horror
2020,Comedy,Music,255,Comedy + Music
2020,Comedy,Musical,244,Comedy + Musical
2020,Comedy,Mystery,394,Comedy + Mystery
2020,Comedy,News,2,Comedy + News
2020,Comedy,Reality-TV,14,Comedy + Reality-TV
2020,Comedy,Romance,2362,Comedy + Romance
2020,Comedy,Sci-Fi,401,Comedy + Sci-Fi
2020,Comedy,Sport,121,Comedy + Sport
2020,Comedy,Talk-Show,7,Comedy + Talk-Show
2020,Comedy,Thriller,629,Comedy + Thriller
2020,Comedy,War,22,Comedy + War
2020,Comedy,Western,30,Comedy + Western
2020,Crime,Documentary,367,Crime + Documentary
2020,Crime,Drama,2758,Crime + Drama
2020,Crime,Family,27,Crime + Family
2020,Crime,Fantasy,64,Crime + Fantasy
2020,Crime,History,79,Crime + History
2020,Crime,Horror,336,Crime + Horror
2020,Crime,Music,20,Crime + Music
2020,Crime,Musical,13,Crime + Musical
2020,Crime,Mystery,640,Crime + Mystery
2020,Crime,News,7,Crime + News
2020,Crime,Romance,153,Crime + Romance
2020,Crime,Sci-Fi,52,Crime + Sci-Fi
2020,Crime,Sport,20,Crime + Sport
2020,Crime,Thriller,1498,Crime + Thriller
2020,Crime,War,16,Crime + War
2020,Crime,Western,11,Crime + Western
2020,Documentary,Drama,676,Documentary + Drama
2020,Documentary,Family,115,Documentary + Family
2020,Documentary,Fantasy,55,Documentary + Fantasy
2020,Documentary,Game-Show,2,Documentary + Game-Show
2020,Documentary,History,1034,Documentary + History
2020,Documentary,Horror,133,Documentary + Horror
2020,Documentary,Music,1537,Documentary + Music
2020,Documentary,Musical,55,Documentary + Musical
2020,Documentary,Mystery,75,Documentary + Mystery
2020,Documentary,News,44,Documentary + News
2020,Documentary,Reality-TV,30,Documentary + Reality-TV
2020,Documentary,Romance,33,Documentary + Romance
2020,Documentary,Sci-Fi,58,Documentary + Sci-Fi
2020,Documentary,Sport,847,Documentary + Sport
2020,Documentary,Talk-Show,7,Documentary + Talk-Show
2020,Documentary,Thriller,60,Documentary + Thriller
2020,Documentary,War,228,Documentary + War
2020,Documentary,Western,8,Documentary + Western
2020,Drama,Family,1075,Drama + Family
2020,Drama,Fantasy,989,Drama + Fantasy
2020,Drama,History,952,Drama + History
2020,Drama,Horror,1482,Drama + Horror
2020,Drama,Music,502,Drama + Music
2020,Drama,Musical,306,Drama + Musical
2020,Drama,Mystery,1612,Drama + Mystery
2020,Drama,News,4,Drama + News
2020,Drama,Reality-TV,2,Drama + Reality-TV
2020,Drama,Romance,3389,Drama + Romance
2020,Drama,Sci-Fi,656,Drama + Sci-Fi
2020,Drama,Sport,437,Drama + Sport
2020,Drama,Talk-Show,2,Drama + Talk-Show
2020,Drama,Thriller,3242,Drama + Thriller
2020,Drama,War,367,Drama + War
2020,Drama,Western,335,Drama + Western
2020,Family,Fantasy,224,Family + Fantasy
2020,Family,History,25,Family + History
2020,Family,Horror,16,Family + Horror
2020,Family,Music,32,Family + Music
2020,Family,Musical,67,Family + Musical
2020,Family,Mystery,33,Family + Mystery
2020,Family,News,1,Family + News
2020,Family,Reality-TV,1,Family + Reality-TV
2020,Family,Romance,166,Family + Romance
2020,Family,Sci-Fi,29,Family + Sci-Fi
2020,Family,Sport,44,Family + Sport
2020,Family,Talk-Show,1,Family + Talk-Show
2020,Family,Thriller,33,Family + Thriller
2020,Family,War,5,Family + War
2020,Fantasy,History,42,Fantasy + History
2020,Fantasy,Horror,482,Fantasy + Horror
2020,Fantasy,Music,36,Fantasy + Music
2020,Fantasy,Musical,40,Fantasy + Musical
2020,Fantasy,Mystery,187,Fantasy + Mystery
2020,Fantasy,Reality-TV,1,Fantasy + Reality-TV
2020,Fantasy,Romance,225,Fantasy + Romance
2020,Fantasy,Sci-Fi,187,Fantasy + Sci-Fi
2020,Fantasy,Sport,3,Fantasy + Sport
2020,Fantasy,Thriller,158,Fantasy + Thriller
2020,Fantasy,War,10,Fantasy + War
2020,Fantasy,Western,3,Fantasy + Western
2020,Game-Show,Reality-TV,1,Game-Show + Reality-TV
2020,History,Horror,46,History + Horror
2020,History,Music,49,History + Music
2020,History,Musical,14,History + Musical
2020,History,Mystery,34,History + Mystery
2020,History,News,12,History + News
2020,History,Romance,48,History + Romance
2020,History,Sci-Fi,20,History + Sci-Fi
2020,History,Sport,41,History + Sport
2020,History,Talk-Show,1,History + Talk-Show
2020,History,Thriller,60,History + Thriller
2020,History,War,209,History + War
2020,History,Western,10,History + Western
2020,Horror,Music,31,Horror + Music
2020,Horror,Musical,42,Horror + Musical
2020,Horror,Mystery,1232,Horror + Mystery
2020,Horror,Reality-TV,6,Horror + Reality-TV
2020,Horror,Romance,119,Horror + Romance
2020,Horror,Sci-Fi,494,Horror + Sci-Fi
2020,Horror,Sport,6,Horror + Sport
2020,Horror,Thriller,2299,Horror + Thriller
2020,Horror,War,12,Horror + War
2020,Horror,Western,22,Horror + Western
2020,Music,Musical,36,Music + Musical
2020,Music,Mystery,16,Music + Mystery
2020,Music,News,1,Music + News
2020,Music,Reality-TV,1,Music + Reality-TV
2020,Music,Romance,102,Music + Romance
2020,Music,Sci-Fi,12,Music + Sci-Fi
2020,Music,Sport,3,Music + Sport
2020,Music,Thriller,14,Music + Thriller
2020,Music,War,2,Music + War
2020,Music,Western,2,Music + Western
2020,Musical,Mystery,6,Musical + Mystery
2020,Musical,Romance,121,Musical + Romance
2020,Musical,Sci-Fi,13,Musical + Sci-Fi
2020,Musical,Sport,2,Musical + Sport
2020,Musical,Thriller,14,Musical + Thriller
2020,Musical,War,1,Musical + War
2020,Musical,Western,2,Musical + Western
2020,Mystery,News,2,Mystery + News
2020,Mystery,Reality-TV,3,Mystery + Reality-TV
2020,Mystery,Romance,119,Mystery + Romance
2020,Mystery,Sci-Fi,209,Mystery + Sci-Fi
2020,Mystery,Sport,3,Mystery + Sport
2020,Mystery,Thriller,1284,Mystery + Thriller
2020,Mystery,Western,5,Mystery + Western
2020,News,Reality-TV,1,News + Reality-TV
2020,News,Sport,1,News + Sport
2020,News,Talk-Show,4,News + Talk-Show
2020,News,War,2,News + War
2020,Reality-TV,Romance,4,Reality-TV + Romance
2020,Reality-TV,Sport,3,Reality-TV + Sport
2020,Reality-TV,Talk-Show,6,Reality-TV + Talk-Show
2020,Reality-TV,Thriller,3,Reality-TV + Thriller
2020,Romance,Sci-Fi,114,Romance + Sci-Fi
2020,Romance,Sport,36,Romance + Sport
2020,Romance,Thriller,324,Romance + Thriller
2020,Romance,War,21,Romance + War
2020,Romance,Western,7,Romance + Western
2020,Sci-Fi,Sport,2,Sci-Fi + Sport
2020,Sci-Fi,Talk-Show,1,Sci-Fi + Talk-Show
2020,Sci-Fi,Thriller,476,Sci-Fi + Thriller
2020,Sci-Fi,War,9,Sci-Fi + War
2020,Sci-Fi,Western,6,Sci-Fi + Western
2020,Sport,Talk-Show,1,Sport + Talk-Show
2020,Sport,Thriller,11,Sport + Thriller
2020,Sport,War,4,Sport + War
2020,Sport,Western,1,Sport + Western
2020,Talk-Show,Thriller,2,Talk-Show + Thriller
2020,Thriller,War,56,Thriller + War
2020,Thriller,Western,23,Thriller + Western
2020,War,Western,3,War + Western
